"Altishofen, Unterdorf",640.047,228.001,482
Altmarkt,623.073,258.450,334
Altmatt,695.402,220.838,920
"Altmatt, Hauptstrasse",695.500,220.800,920
Altnau,737.354,276.121,409
Altnau (See),737.589,276.323,398
"Altnau, Bahnhof",737.366,276.091,409
"Altnau, Kirche",736.763,274.597,471
"Altnau, Längiacker",737.322,275.786,428
"Altnau, Post",736.820,275.075,444
"Altnau, Rössli",737.012,274.792,447
"Altnau, Schmitteweg",736.591,275.051,450
"Altnau, Seezelgstrasse",737.223,275.613,429
"Altnau, Unterdorf",737.172,275.106,442
"Altnau, Unterhof",736.994,275.454,439
Altreu,600.777,226.604,429
"Altreu, Info Zentrum Witi",600.804,226.757,429
"Altreu, Mitte",600.710,227.093,430
"Altreu, Nord",600.697,227.414,435
Altstätten Stadt,758.479,249.444,469
Altstätten Stadt Gleisende,758.565,249.506,465
Altstätten SG,759.936,249.202,430
"Altstätten SG, Allmend",759.660,248.372,424
"Altstätten SG, Altersh. Forst",758.500,248.450,433
"Altstätten SG, Bächler",758.450,250.875,615
"Altstätten SG, Bahnhof",759.926,249.181,429
"Altstätten SG, Baumert",756.950,250.450,753
"Altstätten SG, Breite",758.524,249.696,474
"Altstätten SG, Depot",759.050,249.875,455
"Altstätten SG, Eichbergerstr.",759.420,249.300,439
"Altstätten SG, Ergeten",756.518,250.562,813
"Altstätten SG, Ergeten-Loch",756.362,250.343,792
"Altstätten SG, Feldstrasse",759.086,249.628,447
"Altstätten SG, Fleuben",759.994,247.652,460
"Altstätten SG, Hirschen",759.225,249.402,447
"Altstätten SG, Kapf",759.754,251.580,547
"Altstätten SG, Klosterguet",759.450,249.450,438
"Altstätten SG, Oberkirlen",759.687,249.344,435
"Altstätten SG, Post",759.144,249.571,448
"Altstätten SG, Rathaus",758.800,249.625,455
"Altstätten SG, Ruppen",756.320,250.952,939
"Altstätten SG, Ruppendörfli",756.170,250.840,911
"Altstätten SG, Ruppenhalde",756.220,250.705,886
"Altstätten SG, Sägentobel",757.430,250.899,702
"Altstätten SG, Schulhaus Klaus",758.879,249.451,456
"Altstätten SG, Schöntal",758.903,249.823,455
"Altstätten SG, Spital/Heime",758.798,249.950,461
"Altstätten SG, Stadt",758.540,249.499,465
"Altstätten SG, Tannenbaum",757.303,250.555,728
"Altstätten SG, Traube",758.473,250.302,511
"Altstätten SG, Unterlitten",759.416,249.189,439
"Altstätten SG, Wieswanne",758.628,250.599,551
"Altstätten SG, Ziel-Kornberg",758.250,250.800,642
Altwis,661.535,232.250,487
Alvaneu,769.253,171.277,999
"Alvaneu Bad, Badezentrum",769.199,171.084,948
"Alvaneu Bad, Dorfplatz",768.931,170.937,956
"Alvaneu Bad, Solas",770.097,171.402,967
"Alvaneu Dorf, Crappa Naira",767.615,171.391,1057
"Alvaneu Dorf, Dorfplatz",769.015,172.107,1183
"Alvaneu, Bahnhof",769.191,171.259,993
Alvaschein Blockstelle,761.102,171.553,873
"Alvaschein, Dorf",761.606,171.461,1001
"Alvaschein, Gipsmühle",762.439,171.321,971
"Alvaschein, Solisbrücke",759.992,171.872,845
Am Bach (Avers),761.237,147.374,1958
"Ambilly, Acacias-TAC",505.975,116.326,430
"Ambilly, Croix d'Ambilly",506.242,116.392,430
"Ambilly, Millet",505.975,116.286,430
"Ambilly, Parc la Fantasia",506.374,116.457,430
Ambrì-Piotta,696.050,151.800,989
"Ambrì-Piotta, Stazione",696.020,151.804,989
"Ambrì, centro scolastico",695.898,151.766,994
"Ambrì, sotto",697.089,151.507,977
"Ambrì, Chiesa",696.440,151.663,981
Amden SBA,729.277,223.494,908
"Amden, Bellevue",728.120,222.690,759
"Amden, Brugg",728.920,223.460,895
"Amden, Forten",728.430,222.920,807
"Amden, Hinterstein",730.185,223.710,1056
"Amden, Lehni",728.465,222.510,672
"Amden, Mennweg",730.053,223.380,1014
"Amden, Montana",728.773,223.195,860
"Amden, Post",729.128,223.405,910
"Amden, Sell",730.915,223.676,1151
"Amden, Soldanella",730.480,223.680,1108
"Amden, Stocksitten",730.130,223.200,988
"Amden, Vorderdorf",729.670,223.385,936
Aminona,606.670,131.215,1520
Aminona CMA,606.705,131.242,1526
"Amlikon, Mitte",721.721,269.971,436
"Amlikon, Oberdorf",721.571,269.802,460
"Amlikon, Unterdorf",721.811,270.052,423
"Ammerswil AG, Dorfplatz",658.072,246.781,456
"Ammerswil AG, Kirche",658.141,246.988,449
"Ammerswil AG, Rebrain",657.715,246.736,456
"Ammerswil AG, Rütli",657.855,246.776,456
"Ammerswil AG, Waagplatz",658.050,246.778,454
"Ammerzwil BE, Dorf",592.619,213.456,529
"Ammerzwil BE, Sandhubel",592.800,212.900,521
"Ammerzwil BE, Unterdorf",592.489,213.077,503
Amphion-les-Bains CGN,531.117,138.591,373
Amriswil,740.271,268.302,437
"Amriswil, Almensberg",742.225,267.030,435
"Amriswil, Bahnhof",740.250,268.275,440
"Amriswil, Grenzstrasse",739.173,267.603,455
"Amriswil, Güetli",739.585,267.695,451
"Amriswil, Hemmerswil",740.631,267.557,442
"Amriswil, Kirchstrasse",740.048,268.012,445
"Amriswil, Kronberg",739.599,268.939,438
"Amriswil, Köpplishaus",738.740,267.648,457
"Amriswil, Maihalde",740.620,267.675,433
"Amriswil, Marktplatz",740.090,267.698,446
"Amriswil, Mühlebach",738.353,267.620,459
"Amriswil, Säntisstrasse",740.550,268.129,439
"Amriswil, St. Gallerstrasse",739.940,267.195,463
"Amriswil, Weiherstrasse",739.690,268.409,438
"Amriswil, Zentrum",740.255,267.850,444
"Amsoldingen, Kirche",610.809,175.127,649
"Amsoldingen, Kreuz",611.072,175.196,645
"Amsoldingen, Sandgrube",611.048,174.584,650
"Amsoldingen, See",610.939,174.415,651
"Amsoldingen, Steghalten",611.129,175.607,648
Amsteg Grund (Agl),693.997,181.750,502
Amsteg Kabelstollen Ost,696.097,181.211,527
Amsteg Kabelstollen West,694.391,180.227,492
Amsteg LAA,693.647,181.140,522
Amsteg Zugangsstollen West,694.088,181.294,510
Amsteg-Silenen,694.192,181.833,544
"Amsteg, Post",694.126,180.578,522
"Amsteg, Schulhaus",694.050,180.850,520
"Amsteg, St. Anton",694.720,180.563,714
"Amsteg, Zeughaus",693.925,181.166,519
"Andeer, posta",752.305,163.137,982
"Andeer, Bärenburg",752.393,162.177,1052
"Andeer, Heilbad",752.312,163.464,981
"Andeer, Pignia",753.100,164.230,1050
"Andeer, Rofflaschlucht",751.972,160.895,1104
"Andeer, Tgavugl",752.366,163.438,983
Andelfingen,693.214,272.188,402
"Andelfingen, Bahnhof",693.200,272.200,402
Andermatt,688.409,165.722,1436
Andermatt (Gemsstockbahn),688.302,165.236,1440
"Andermatt, Bahnhof",688.500,165.750,1436
"Andermatt, Bodenstrasse",688.219,165.491,1437
"Andermatt, Gemeindehaus",688.530,165.350,1440
"Andermatt, Gemsstockbahn",688.270,165.216,1440
"Andermatt, Kreisel Oberalp Süd",688.648,165.462,1450
"Andermatt, Krone",688.635,165.314,1458
"Andermatt, Oberwiler",688.996,165.694,1510
"Andermatt, Poststrasse",688.622,165.517,1443
"Andermatt, Tourist Info",688.535,165.720,1439
"Andermatt, Unterwiler 1",689.034,165.552,1489
"Andermatt, Unterwiler 2",689.027,165.564,1490
"Andiast, posta",727.914,182.840,1185
"Andiast, S. Clau",727.527,182.540,1166
"Andwil SG, Grünau",737.778,255.947,670
"Andwil SG, Linden",738.581,256.028,722
"Andwil SG, Otmarsegg",738.350,255.450,709
"Andwil SG, Post",738.187,255.869,690
"Andwil SG, St. Margreten",738.252,254.540,691
"Andwil TG, Dorf",733.680,269.984,473
"Andwil TG, Eckartshausen",733.656,270.617,508
"Andwil TG, Volg",733.679,269.991,472
Angeli Custodi,802.408,137.408,1112
"Anglikon, Brändliacker",662.644,246.303,453
"Anglikon, Bursthalde",662.245,246.414,415
"Anglikon, Kesselackerstrasse",662.441,246.426,447
"Anglikon, Knobelstrasse",662.252,246.570,445
"Anglikon, Zentrum",662.315,246.243,415
Anières,506.175,125.958,373
"Anières, douane",507.438,124.816,431
"Anières, mairie",506.631,125.558,418
"Anières, village",506.319,125.782,418
"Anières, Bassy",506.870,125.984,422
"Anières, Chavannes",506.794,126.472,391
"Anières, Courbes",506.628,126.210,394
"Anières, Courson",507.315,126.389,424
"Anières, Foyer",507.057,125.197,428
"Anières, Gravière",507.401,127.094,391
"Anières, Marguerite",506.109,125.333,390
"Anières, Nant-d'Aisy",505.985,125.104,404
"Anières, Sous-Chevrens",507.169,126.850,395
"Annemasse, gare",507.231,117.080,430
"Annemasse, poste",507.005,116.658,430
"Annemasse, Deffaugt",507.166,116.661,430
"Annemasse, Jura",507.157,116.952,430
"Annemasse, Parc Montessuit",506.796,116.586,430
"Antagnes, Glutières",567.195,126.083,698
"Anwil, Ausserdorf",638.091,255.786,602
"Anwil, Post",637.775,255.525,595
"Anwil, Talweiher",636.955,255.792,499
Anzère TAPM,596.628,127.095,1526
"Anzère, poste",596.747,127.156,1516
"Anzère, télécabine",596.611,127.037,1555
"Anzère, village sud",597.015,127.241,1494
"Anzère, Pra Combère",599.701,130.141,1642
"Anzère, Pralan",597.465,127.482,1421
"Anzonico, Bv. Calonico",708.651,143.912,901
"Anzonico, Paese",709.426,143.209,984
"Aosta, Autostazione",591.156,064.865,580
Appenzell,748.914,243.805,786
Appenzell Enggenhütten,745.321,246.476,760
"Appenzell Meistersrüte, H'berg",753.550,246.375,1167
Appenzell Schlatt,747.875,247.075,956
"Appenzell Steinegg, Steinegg",750.550,243.000,799
"Appenzell, Adlerplatz",749.065,244.103,771
"Appenzell, Alpsteinstrasse",750.228,244.045,816
"Appenzell, Bahnhof",748.984,243.857,789
"Appenzell, Bleichenwald",750.129,244.878,868
"Appenzell, Bleuer",751.596,244.309,873
"Appenzell, Hallenbad",749.123,244.451,772
"Appenzell, Hirschberg Station",749.821,244.277,810
"Appenzell, Kau",747.294,243.106,1037
"Appenzell, Kreuzhof",749.251,244.254,783
"Appenzell, Kreuzstrasse",752.951,244.517,881
"Appenzell, Lädeli",752.363,244.618,880
"Appenzell, Landsgemeindeplatz",748.834,244.165,776
"Appenzell, Lank",748.011,246.037,766
"Appenzell, Lehn",749.400,245.200,862
"Appenzell, Meistersrüte",750.668,246.111,927
"Appenzell, Mettlenbrücke",748.662,244.639,765
"Appenzell, Moren",751.089,244.171,852
"Appenzell, Obere Steinegg",751.875,244.950,962
"Appenzell, Rapisau",747.167,245.445,786
"Appenzell, Schönenbüel",750.349,244.390,893
"Appenzell, Sonnenhalb",749.325,242.625,937
"Appenzell, Spital",749.470,244.395,791
"Appenzell, Steig",748.192,245.242,788
"Appenzell, Unterrain",750.205,242.477,837
"Appenzell, Unterschlatt",747.313,246.380,776
"Appenzell, Zentrale",751.147,244.478,908
"Appenzell, Ziel",748.800,244.430,769
Apples,522.154,156.014,642
"Apples, Hôtel de Commune",522.482,156.162,642
"Apples, La Mottaz",522.875,155.411,615
"Aprica, centro",809.673,115.002,1172
"Aprica, posta",808.933,114.742,1186
"Aprica, Liscedo",807.403,114.582,1100
"Aprica, S. Pietro",811.003,115.482,1153
"Aproz, bif. Bieudron",588.080,115.964,652
"Aproz, rte de Coor",589.961,116.707,529
"Aproz, village",590.526,117.258,490
"Aquila, Bivio Ponto-Aquilesco",715.636,151.841,852
"Aquila, Paese",716.021,151.281,788
"Aquila, Sud",716.095,151.072,775
"Aranno, Al Tiglio",710.945,097.465,741
"Aranno, Cappella di Aranno",711.168,097.690,748
"Aranno, Flora",711.130,097.039,741
"Aranno, Lusciè",711.370,098.389,679
"Aranno, Maestà",711.412,096.973,756
"Aranno, Paese",710.893,097.285,736
"Aranno, Prumé",711.700,097.045,772
"Araschgen, Kronenhof",760.645,188.820,747
"Arbaz, bif. Blignoud",596.022,124.198,1025
"Arbaz, café du Lac",595.656,125.492,1325
"Arbaz, poste",595.716,124.588,1140
"Arbaz, Barra",596.242,125.409,1270
"Arbaz, Le Gô",596.197,126.310,1481
"Arbaz, Onna",595.726,124.412,1106
"Arbaz, Planèje",595.410,124.909,1193
"Arbaz, Pré-du-Loup",595.883,125.826,1392
"Arbaz, Prozerbou",595.879,124.994,1226
"Arbedo, Casa Comunale",723.903,119.217,263
"Arbedo, Chiesa",723.615,119.047,239
"Arbedo, Molinazzo",723.546,119.201,238
"Arbedo, Polveriera",724.230,119.971,245
"Arbedo, Polveriera Nord",724.425,120.075,247
"Arbedo, Ponte Pacciaredo",723.767,119.399,253
"Arbedo, Rotondello",723.936,119.604,266
"Arbedo, Via Orbello",724.092,119.831,262
"Arboldswil, Dorf",621.020,251.689,633
"Arboldswil, Mühletal",621.627,251.599,549
"Arboldswil, Renggelts",621.627,251.085,564
Arbon,750.251,264.114,399
Arbon (See),750.771,264.356,399
Arbon Seemoosriet,749.539,265.312,402
"Arbon, Alpenblick",748.968,263.829,408
"Arbon, Alter Werkhof",749.643,264.213,402
"Arbon, Alterssiedlung",750.055,264.526,408
"Arbon, Bahnhof",750.256,264.176,397
"Arbon, Bergli",749.569,264.692,412
"Arbon, Blumenau",749.375,262.525,399
"Arbon, Bündnerhof",749.894,264.112,399
"Arbon, Landquartstrasse",749.787,263.586,399
"Arbon, Morgental",749.500,262.800,399
"Arbon, Novaseta",750.043,264.239,399
"Arbon, Post",750.153,264.595,406
"Arbon, Romanshornerstrasse",749.611,265.039,410
"Arbon, Scheidweg",748.830,265.211,415
"Arbon, Schloss",750.450,264.692,403
"Arbon, Seemoosholz",749.203,265.112,412
"Arbon, Stahelplatz",750.082,264.813,409
"Arbon, Wildpark",749.488,264.010,399
"Arcegno, Cruglio",700.717,112.900,382
"Arcegno, Posta",700.717,113.151,391
Arch,598.473,223.725,432
"Arch, Aarestrasse",598.847,224.036,432
"Arch, Arche",599.172,224.031,432
"Arch, Aska",599.057,224.219,432
"Arch, Bahnhofstrasse",598.631,223.551,441
"Arch, Gemeindezentrum",599.076,224.219,438
"Arch, Kreuz",599.276,224.105,448
"Arch, Stockmatt",598.801,223.709,443
"Archamps, Centre de convention",498.352,110.251,510
"Archamps, Communauté-Commun",497.916,110.460,505
"Archamps, Pont de Combe",498.710,110.434,499
"Archamps, Technopole",498.166,110.602,505
Archy (bif),532.512,154.928,404
Archy A (bif),532.896,155.064,408
"Arconciel, village",575.953,177.187,728
"Arconciel, Pelleret",575.804,176.566,743
"Arconciel, Rialet",576.826,177.821,747
"Arconciel, Sur-le-Moulin",576.360,176.448,722
Ardez,810.943,183.977,1432
"Ardez, Bröl",811.147,184.170,1464
Ardon,587.057,117.473,488
"Ardon, poste",586.061,117.811,488
"Ardon, Arnica",585.724,117.377,486
"Arenenberg, Schloss",721.763,281.374,463
Areuse Les Isles Littorail,555.080,200.519,434
Areuse Littorail,555.407,200.552,438
"Areuse Littorail, gare",555.407,200.536,438
"Areuse, Les Isles",555.035,200.533,441
"Arezen, alte Post",745.318,183.188,944
"Arezen, Fatscha",745.097,182.738,974
Argnoud,596.993,123.510,812
"Arisdorf, Hofacker",624.575,261.800,358
"Arisdorf, Kreuz",624.582,261.288,358
"Arisdorf, Olsbergerstrasse",624.600,262.525,350
"Arisdorf, Schulhaus",624.625,262.175,350
"Arisdorf, Weieren",624.721,260.820,350
"Aristau, Althäusern",669.683,238.585,418
"Aristau, Birri",669.879,236.888,417
"Aristau, Post",669.856,237.675,405
Arlesheim im Lee,613.616,260.762,326
Arlesheim Baselstrasse,613.589,261.233,310
Arlesheim Brown Boveri,613.458,261.915,289
Arlesheim Dorf,613.582,260.427,330
Arlesheim Stollenrain,613.018,260.267,300
"Arlesheim, Aliothstrasse",613.152,262.075,282
"Arlesheim, Altenmatteweg",612.900,260.318,290
"Arlesheim, Baselstrasse",613.609,261.253,310
"Arlesheim, Birsweg",612.824,260.761,282
"Arlesheim, Dom",613.548,260.176,334
"Arlesheim, Dorf (Bus)",613.579,260.369,330
"Arlesheim, Im Lee",613.635,260.784,326
"Arlesheim, Obesunne",613.434,259.950,330
"Arlesheim, Schorenweg",612.952,261.665,274
"Arlesheim, Stollenrain",613.033,260.255,299
Arnegg,736.771,256.159,621
"Arnegg, Bahnhof",736.796,256.224,621
"Arnegg, Geretschwilerstrasse",736.890,255.680,621
"Arnegg, Restaurant Ilge",737.021,256.195,628
"Arnegg, Ruppen",736.710,256.300,621
"Arnegg, Weideggstrasse",737.087,256.299,637
Arnensee,583.280,138.123,1545
Arnex,529.656,172.286,553
Arnex-sur-Nyon,504.188,136.690,458
"Arnex, école",529.580,171.920,540
"Arnex, gare",529.683,172.289,553
"Arnex, poste",529.665,171.927,545
"Arni AG, Dorf",674.173,241.299,570
"Arni AG, Stockacker",674.487,241.485,572
"Arni BE, Dorf",617.234,198.238,849
"Arni BE, Hämlismatt",616.347,198.870,846
"Arni BE, Matte",617.929,198.193,866
"Arni BE, Schwendelweg",618.361,198.522,888
"Arni BE, Tanne",615.950,199.581,900
"Arni BE, Walke",615.414,197.774,793
Arni UR,692.616,181.477,1300
"Arnisäge BE, Post",616.119,198.117,824
Arnisee,691.940,180.485,1372
Arnorengo,697.961,151.709,1045
"Arogno, Bivio Pugerna",719.870,090.705,599
"Arogno, Cà del Ferée",720.400,091.035,582
"Arogno, Cà Nova",720.082,089.941,545
"Arogno, La Cassina",720.095,089.525,531
"Arogno, Nebbia",720.173,090.205,565
"Arogno, Paese",720.096,090.846,582
"Arogno, Pasquée",719.944,091.018,602
"Arogno, S. Michele",720.253,090.439,582
"Arogno, S. Vitale",719.673,091.334,656
"Arogno, Sasso Grosso",720.509,090.751,583
"Arogno, Villette",719.550,091.768,640
Aroleid,000.000,000.000,0
"Arolla, poste",603.274,097.136,2014
"Arolla, La Gouille",603.999,100.228,1830
"Arolla, La Monta",603.576,097.701,1909
"Arolla, Magine",603.326,096.697,1970
"Arolla, Mt-Collon",603.356,096.886,1968
"Arolla, Pramousse",603.799,098.761,1846
"Arolla, Satarma",603.855,099.609,1808
Arona NLM,687.460,068.140,200
Arosa,771.085,183.790,1739
Arosa (Mittelstation)Weisshorn,769.840,184.100,2032
Arosa (Talstation) Hörnli,769.618,182.565,1739
Arosa (Talstation) Weisshorn,771.028,183.821,1739
Arosa Iselstrasse Barriere,771.418,183.175,1687
"Arosa, Alteinplatz",771.514,183.724,1717
"Arosa, Bahnhof",771.099,183.865,1750
"Arosa, Bellevue",770.401,182.999,1808
"Arosa, Brüggli/Skischule",770.034,182.929,1827
"Arosa, Gada",769.772,182.781,1860
"Arosa, Gollrad",771.258,184.400,1805
"Arosa, Hörnli",769.545,182.564,1835
"Arosa, Kulm",770.001,182.801,1830
"Arosa, Langlauf/Golf",771.278,184.728,1846
"Arosa, Maran",771.225,184.860,1857
"Arosa, Obersee",771.152,184.135,1758
"Arosa, Ochsenbühl",771.345,183.761,1736
"Arosa, Prätschli",770.750,184.630,1904
"Arosa, Rathaus",770.791,183.132,1775
"Arosa, Sandhubel",771.574,183.724,1728
"Arosa, Seeboden",771.568,183.791,1732
"Arosa, Seehalde",771.495,184.231,1776
"Arosa, Surlej",771.333,184.140,1756
"Arosa, Untersee",771.462,183.324,1695
"Arosa, Waldwiese/Seilpark",771.545,184.030,1750
"Arosa, Weisshornbahn/Skischule",771.135,183.672,1742
"Arosa, Wetterweide",771.589,183.464,1709
"Arosa, Zentrum",770.980,183.322,1756
"Arosio, Bassa",713.225,100.501,831
"Arosio, Bivio per Arosio",712.928,100.657,841
"Arosio, Cappella di Toma",713.521,100.449,788
"Arosio, Cimaronco",714.076,099.899,519
"Arosio, Paese",713.105,100.692,860
"Arrissoules, village",549.708,183.269,641
Arruffens,559.753,170.858,730
Arth am See (Schiff),682.320,213.200,420
Arth-Goldau,684.408,211.500,510
Arth-Goldau Nordwest,684.412,211.511,510
Arth-Goldau Ost (Abzw),684.853,211.452,510
Arth-Goldau RB,684.229,211.300,510
"Arth-Goldau, Bahnhof",684.359,211.529,510
"Arth, Aazopf",682.580,213.560,510
"Arth, Am See",682.348,213.158,420
"Arth, Chäppeli",682.710,213.740,420
"Arth, Dorf",682.415,212.895,510
"Arth, Feld",682.960,212.580,510
"Arth, Klostermatt",682.500,213.400,510
"Arth, Rötlen",682.360,215.180,510
"Arth, Tafelstatt",682.760,213.980,420
"Artore, Paese",723.040,116.661,398
"Arvenbüel, Arven",731.600,223.265,1270
"Arvenbüel, Obern",731.050,223.298,1197
Arvengarten,000.000,000.000,0
Arveyes,571.029,126.718,1231
Arvigo (Funivia),729.100,129.000,820
"Arvigo, Al Canton",729.082,129.308,838
"Arvigo, Antiglio",729.300,128.375,833
"Arvigo, Filovia",729.084,128.975,820
"Arvigo, Paese",729.150,129.072,827
Arzier,505.742,145.993,842
"Arzo, Bagno Spiaggia",717.280,081.920,506
"Arzo, Coop",717.058,081.364,497
"Arzo, Posta",716.857,081.527,486
"Arzo, San Grato",717.040,081.640,494
"Arzo, Scuole",716.393,081.472,509
"Ascharina, alte Post",779.879,202.887,1273
"Ascharina, Alpbachbrücke",780.046,203.673,1330
Ascona NLM,702.646,112.323,210
"Ascona, Aeroporto",703.744,112.227,203
"Ascona, Albergo Ascona",702.832,112.808,254
"Ascona, Autosilo",702.929,112.541,213
"Ascona, Bagno pubblico",703.549,111.801,203
"Ascona, Barragie",702.978,112.767,217
"Ascona, Canneto",702.578,112.613,278
"Ascona, Casa Angolo",702.424,112.641,306
"Ascona, Casa Cristoforo",702.187,112.450,294
"Ascona, Case Saleggi",704.130,112.265,200
"Ascona, Lido",703.688,111.737,202
"Ascona, Manor Delta",703.098,113.473,208
"Ascona, Mirador",703.442,111.867,202
"Ascona, Monte Verità",702.254,112.652,320
"Ascona, Moscia",701.139,111.939,205
"Ascona, Ponte Maggia",703.114,113.619,208
"Ascona, Posta",702.825,112.550,210
"Ascona, San Materno",703.143,112.950,212
"Ascona, Schelcie",703.470,112.675,210
"Ascona, Scuole",703.287,112.295,205
"Ascona, Solaria",702.734,112.717,267
"Ascona, Sonnenhof",704.434,112.006,201
"Ascona, Terreni alla Maggia",704.344,112.136,201
"Ascona, Via Badiola",703.446,112.075,203
"Ascona, Via Gannine",703.054,112.516,209
"Ascona, Via Medere",703.247,112.922,209
"Ascona, Via Pancaldi Mola",703.465,112.275,203
"Ascona, Via Pascolo",703.452,112.914,207
"Ascona, Via Patrizia",703.727,111.974,205
"Asp AG, Abzw.",646.395,255.215,509
Assens,537.330,162.760,625
"Astano, Beredino",707.660,095.740,460
"Astano, La Bolla",707.514,096.497,609
"Astano, La Costa",707.320,096.270,620
"Astano, Laghetto",706.520,096.570,640
"Astano, Paese",706.803,096.542,631
"Asuel, école",582.801,250.166,569
"Asuel, La Malcôte",581.590,249.935,667
"Asuel, Maison communale",582.846,249.769,585
"Athenaz, village",489.404,112.466,431
"Attalens, village",554.716,151.104,776
